model,oem,network_edge,weight,display_size,height,width,depth,battery,launch.year,launch.day,launch.month
XOOM 2 3G MZ616,Motorola,Class 12,599.0,25.654,253.9,173.6,8.8,12.773345291291271,2011.0,,12.0
XOOM 2 MZ615,Motorola,No,599.0,25.654,253.9,173.6,8.8,12.773345291291271,2011.0,,11.0
XOOM Media Edition MZ505,Motorola,No,650.0,25.654,260.0,177.0,11.4,,2011.0,,10.0
RAZR XT910,Motorola,Class 12,127.0,10.921999999999999,130.7,68.9,7.1,10.798471801101618,2011.0,,10.0
DROID RAZR XT912,Motorola,Class 12,127.0,10.921999999999999,130.7,68.9,7.1,10.798471801101618,2011.0,,10.0
ATRIX 2 MB865,Motorola,Yes,147.0,10.921999999999999,126.0,66.0,10.0,10.802516365121223,2011.0,,10.0
Admiral XT603,Motorola,No,134.0,7.8740000000000006,119.0,62.0,12.2,10.861862340059151,2011.0,,10.0
ME632,Motorola,Class 12,130.0,7.8740000000000006,119.5,62.0,11.7,,2011.0,,10.0
PRO+,Motorola,Class 12,113.0,7.8740000000000006,119.5,62.0,11.7,10.644757592516257,2011.0,,8.0
DEFY+,Motorola,Class 12,118.0,9.398000000000001,107.0,59.0,13.4,10.732167425663386,2011.0,,8.0
EX212,Motorola,Class 12,105.0,6.096,106.0,53.0,13.9,9.552669097514272,2011.0,,8.0
EX119,Motorola,Class 10,87.0,6.096,103.0,60.0,9.9,9.831307243802051,2011.0,,8.0
MOTOKEY XT EX118,Motorola,Class 10,92.0,6.096,103.0,60.0,9.9,9.831307243802051,2011.0,,7.0
MOTOKEY Mini EX109,Motorola,Class 10,87.0,5.08,102.0,59.5,12.8,9.552669097514272,2011.0,,8.0
MOTOKEY Mini EX108,Motorola,Class 10,87.0,5.08,102.0,59.5,12.8,9.552669097514272,2011.0,,6.0
WX294,Motorola,Yes,65.0,4.572,107.0,45.0,12.9,9.552669097514272,2011.0,,7.0
FIRE XT,Motorola,Class 12,84.3,8.89,114.0,62.0,12.0,10.589651146514786,2011.0,,8.0
FIRE XT311,Motorola,Class 12,110.0,7.111999999999999,116.5,58.0,13.5,10.47269083924278,2011.0,,7.0
SPICE Key XT317,Motorola,Class 12,110.0,7.111999999999999,116.5,58.0,13.5,10.47269083924278,2011.0,,7.0
SPICE Key,Motorola,Class 12,110.0,7.111999999999999,116.5,58.0,13.5,10.47269083924278,2011.0,,7.0
MILESTONE 3 XT860,Motorola,Class 12,184.0,10.16,123.3,64.1,12.9,10.589651146514786,2011.0,,8.0
DROID 3,Motorola,Class 12,167.0,10.16,124.0,64.0,13.0,10.589651146514786,2011.0,,7.0
Triumph,Motorola,No,143.0,10.414,121.9,63.5,10.2,10.452241240430817,2011.0,,6.0
Photon 4G MB855,Motorola,Class 12,158.0,10.921999999999999,126.9,66.9,12.2,,2011.0,,6.0
EX232,Motorola,Class 12,95.0,7.111999999999999,105.0,58.4,12.9,9.831307243802051,2011.0,,7.0
WILDER,Motorola,Yes,92.0,7.111999999999999,105.0,48.4,12.9,9.831307243802051,2011.0,,6.0
MOTO MT870,Motorola,Class 12,149.0,10.16,123.0,64.8,13.2,10.877284133523196,2011.0,,6.0
MOTO MT620,Motorola,Class 10,125.0,7.8740000000000006,122.0,60.0,12.4,10.44190670454224,2011.0,,5.0
Milestone XT883,Motorola,Yes,184.0,10.16,123.3,64.1,12.9,10.55170826162069,2011.0,,6.0
MOTO XT882,Motorola,No,136.5,10.16,122.1,62.5,13.1,10.877284133523196,2011.0,,5.0
MOTO XT316,Motorola,Class 12,110.0,7.111999999999999,116.5,58.0,13.5,10.47269083924278,2011.0,,6.0
XPRT MB612,Motorola,Class 12,145.0,7.8740000000000006,120.4,60.9,13.0,10.861862340059151,2011.0,,5.0
GLEAM,Motorola,No,105.0,6.096,106.0,53.0,13.9,9.552669097514272,2011.0,,2.0
PRO,Motorola,Class 12,134.0,7.8740000000000006,119.0,61.0,11.7,10.47269083924278,2011.0,,2.0
XOOM MZ600,Motorola,No,730.0,25.654,249.1,167.8,12.9,,2011.0,,2.0
ATRIX,Motorola,Class 12,135.0,10.16,117.8,63.5,11.0,10.91513244895065,2011.0,,1.0
ATRIX 4G,Motorola,Class 12,135.0,10.16,117.8,63.5,11.0,10.91513244895065,2011.0,,1.0
Cliq 2,Motorola,Class 12,175.0,9.398000000000001,116.0,59.6,14.5,10.47269083924278,2011.0,,1.0
DROID BIONIC XT875,Motorola,No,158.8,10.921999999999999,127.5,66.9,11.0,10.761551232444479,2011.0,,1.0
DROID X ME811,Motorola,No,155.0,10.921999999999999,127.5,65.5,9.9,10.589651146514786,2011.0,,1.0
DROID BIONIC XT865,Motorola,No,158.0,10.921999999999999,125.9,66.9,13.3,10.91513244895065,2011.0,,1.0
MOTO ME525,Motorola,Class 12,118.0,9.398000000000001,107.0,59.0,13.4,10.55170826162069,2010.0,,12.0
MILESTONE 2 ME722,Motorola,Class 12,169.0,9.398000000000001,116.3,60.5,13.7,10.44190670454224,2010.0,,12.0
DROID 2 Global,Motorola,Yes,173.0,9.398000000000001,116.3,60.5,13.7,10.47269083924278,2010.0,,11.0
EX122,Motorola,Class 10,97.0,8.128,107.0,57.0,12.8,9.831307243802051,2010.0,,10.0
EX128,Motorola,Class 10,80.0,8.128,107.0,57.0,12.8,9.831307243802051,2010.0,,10.0
MOTOTV EX245,Motorola,Yes,,8.128,108.0,58.0,12.0,9.831307243802051,2010.0,,10.0
DROID PRO XT610,Motorola,Class 12,134.0,7.8740000000000006,119.0,60.0,11.7,,2010.0,,10.0
XT301,Motorola,No,110.0,7.62,104.0,59.0,15.0,10.193525360501216,2010.0,,11.0
SPICE XT300,Motorola,Class 12,145.0,7.62,97.0,61.0,16.8,10.193525360501216,2010.0,,10.0
FLIPSIDE MB508,Motorola,Class 12,145.0,7.8740000000000006,109.5,57.5,15.0,10.193525360501216,2010.0,,10.0
MOTO MT716,Motorola,Class 10,182.0,9.398000000000001,110.0,59.9,17.2,10.43149760425805,2010.0,,10.0
BRAVO MB520,Motorola,Class 12,122.0,9.398000000000001,109.5,63.0,13.3,10.589651146514786,2010.0,,10.0
CITRUS WX445,Motorola,No,110.0,7.62,104.0,59.0,15.0,10.16867211813223,2010.0,,10.0
EX300,Motorola,Class 10,105.0,7.111999999999999,106.0,56.8,14.0,10.16867211813223,2010.0,,9.0
EX210,Motorola,Yes,130.0,8.128,116.0,56.0,13.8,10.14338321398982,2010.0,,10.0
EX201,Motorola,No,112.5,7.62,116.5,54.3,15.2,9.831307243802051,2010.0,,10.0
EX115,Motorola,Class 10,102.2,5.842,109.0,61.0,12.4,9.862637357558794,2010.0,,9.0
EX112,Motorola,Class 10,,5.842,109.0,61.0,12.4,9.862637357558794,2010.0,,9.0
CUPE,Motorola,Class 10,115.0,6.096,107.8,53.0,14.4,9.893301530860564,2010.0,,9.0
DEFY,Motorola,Class 12,118.0,9.398000000000001,107.0,59.0,13.4,10.589651146514786,2010.0,,9.0
MILESTONE 2,Motorola,Class 12,169.0,9.398000000000001,116.3,60.5,13.7,10.452241240430817,2010.0,,9.0
DROID 2,Motorola,No,169.0,9.398000000000001,116.3,60.5,13.7,10.452241240430817,2010.0,,8.0
MT810lx,Motorola,Class 10,173.0,8.128,108.6,55.5,18.1,10.156083076288681,2010.0,,11.0
XT810,Motorola,Class 10,165.0,8.128,109.9,57.0,18.6,,2010.0,,9.0
XT806,Motorola,Class 12,165.0,8.128,109.9,57.0,18.6,10.43149760425805,2010.0,,9.0
A1260,Motorola,Class 10,120.0,7.62,106.9,54.5,18.5,10.14338321398982,2010.0,,11.0
A1680,Motorola,Class 12,120.0,7.8740000000000006,106.9,54.5,17.3,,2010.0,,7.0
Grasp WX404,Motorola,No,105.0,5.588000000000001,94.0,61.0,13.0,9.893301530860564,2010.0,,8.0
Rambler,Motorola,No,108.0,5.588000000000001,93.9,56.9,17.8,,2010.0,,7.0
CHARM,Motorola,Class 12,110.0,7.111999999999999,98.4,67.2,11.4,10.14338321398982,2010.0,,7.0
ES400,Motorola,Class 10,156.0,7.62,129.0,60.4,16.4,,2010.0,,6.0
DROID X2,Motorola,No,155.0,10.921999999999999,127.5,65.5,9.9,10.589651146514786,2011.0,,5.0
DROID X,Motorola,No,155.0,10.921999999999999,127.5,65.5,9.9,10.589651146514786,2010.0,,5.0
MILESTONE XT720,Motorola,Class 12,139.0,9.398000000000001,116.0,60.9,10.9,10.44190670454224,2010.0,,6.0
XT720 MOTOROI,Motorola,Class 12,139.0,9.398000000000001,116.0,60.9,10.9,10.44190670454224,2010.0,,1.0
Quench XT5 XT502,Motorola,Class 12,114.0,8.128,114.9,56.8,12.6,10.311748315004959,2010.0,,7.0
Quench XT3 XT502,Motorola,Class 12,114.0,8.128,114.9,56.8,12.6,10.311748315004959,2010.0,,7.0
FlipOut,Motorola,Class 12,120.0,7.111999999999999,67.0,67.0,17.0,10.14338321398982,2010.0,,6.0
WX295,Motorola,No,83.0,4.572,96.0,46.5,16.7,9.552669097514272,2010.0,,4.0
WX290,Motorola,No,83.0,4.4958,107.6,45.3,14.3,9.552669097514272,2010.0,,4.0
WX265,Motorola,No,83.0,4.4958,96.0,46.5,16.7,9.552669097514272,2010.0,,4.0
WX260,Motorola,No,83.0,4.572,107.6,45.3,14.3,9.552669097514272,2010.0,,4.0
WX181,Motorola,No,83.0,3.81,108.0,46.0,14.8,9.552669097514272,2010.0,,4.0
WX161,Motorola,No,70.0,3.3528000000000002,108.0,46.0,14.8,9.552669097514272,2010.0,,4.0
BACKFLIP,Motorola,Class 12,133.0,7.8740000000000006,108.0,53.0,15.3,10.452241240430817,2010.0,,1.0
XT800 ZHISHANG,Motorola,Class 12,137.0,9.398000000000001,120.0,61.8,11.4,10.44190670454224,2009.0,,12.0
MT710 ZHILING,Motorola,Class 10,125.0,9.398000000000001,118.0,59.5,12.3,10.156083076288681,2009.0,,12.0
MOTO XT702,Motorola,Class 12,165.0,9.398000000000001,115.8,60.0,13.7,10.44190670454224,2009.0,,11.0
MILESTONE,Motorola,Class 12,165.0,9.398000000000001,115.8,60.0,13.7,10.452241240430817,2009.0,,11.0
WX395,Motorola,No,83.0,4.445,105.0,44.9,12.0,9.346513733165635,2009.0,,12.0
WX390,Motorola,No,83.0,4.572,105.0,44.9,12.0,9.346513733165635,2009.0,,12.0
WX288,Motorola,No,66.0,4.572,107.0,46.0,12.2,9.346513733165635,2009.0,,12.0
WX280,Motorola,No,66.0,4.572,107.0,46.0,12.2,9.346513733165635,2009.0,,12.0
WX180,Motorola,No,65.0,3.81,106.0,46.0,14.5,9.346513733165635,2009.0,,10.0
WX160,Motorola,No,65.0,3.302,106.0,46.0,14.5,9.346513733165635,2009.0,,10.0
Motocubo A45,Motorola,Class 10,110.0,6.35,82.0,61.5,16.6,9.862637357558794,2009.0,,10.0
DEXT MB220,Motorola,Class 12,163.0,7.8740000000000006,114.0,58.0,15.6,10.47269083924278,2009.0,,9.0
ROKR ZN50,Motorola,Class 10,143.0,8.128,108.9,54.0,14.3,9.893301530860564,2009.0,,7.0
Karma QA1,Motorola,Class 10,141.0,6.35,88.0,64.0,17.9,10.193525360501216,2009.0,,6.0
L800t,Motorola,Class 10,,4.826,117.0,49.0,15.0,10.14338321398982,2009.0,,6.0
W7 Active Edition,Motorola,Class 12,,5.588000000000001,99.0,49.0,15.0,9.831307243802051,2009.0,,5.0
ROKR W6,Motorola,Class 10,107.0,4.826,99.0,46.0,17.5,9.782998208920414,2009.0,,4.0
MC55,Motorola,Class 12,336.0,8.89,152.0,77.0,27.0,,2009.0,,3.0
ZN300,Motorola,Class 10,103.0,,95.6,46.0,15.0,9.878050912728536,2009.0,,3.0
E11,Motorola,Class 10,139.0,7.111999999999999,108.0,57.0,14.2,9.831307243802051,2009.0,,9.0
A3100,Motorola,Class 12,119.0,7.111999999999999,110.0,59.7,13.7,10.193525360501216,2009.0,,1.0
A3000,Motorola,Class 12,119.0,7.111999999999999,109.0,60.0,13.8,10.14338321398982,2009.0,,1.0
Tundra VA76r,Motorola,Class 10,107.0,5.588000000000001,98.0,53.8,24.0,10.14338321398982,2009.0,,1.0
W233 Renew,Motorola,No,83.0,4.064,111.0,45.0,14.7,,2009.0,,1.0
COCKTAIL VE70,Motorola,Class 12,123.0,5.588000000000001,105.0,51.0,20.0,9.453270634010623,2008.0,,11.0
VE66,Motorola,Class 12,121.0,5.588000000000001,103.0,49.5,15.2,9.663558104217273,2008.0,,11.0
EM35,Motorola,Class 12,116.0,5.588000000000001,107.0,49.5,16.0,9.663558104217273,2008.0,,10.0
Aura,Motorola,Class 12,141.0,3.9370000000000003,96.9,47.6,18.6,9.663558104217273,2008.0,,10.0
Q 11,Motorola,Class 10,115.0,6.096,117.0,64.0,11.7,10.193525360501216,2008.0,,10.0
VE538,Motorola,No,83.0,5.08,107.0,46.0,16.0,,2008.0,,9.0
RAZR2 V9x,Motorola,Class 10,125.0,5.588000000000001,103.0,53.0,13.0,9.893301530860564,2008.0,,7.0
ZN200,Motorola,Class 12,115.0,4.826,105.0,47.0,15.9,,2008.0,,8.0
W396,Motorola,No,94.0,4.572,95.0,45.0,17.0,9.878050912728536,2008.0,,8.0
W231,Motorola,No,85.0,4.064,108.0,44.0,14.9,,2008.0,,8.0
EM30,Motorola,Class 12,100.0,5.08,115.0,53.0,10.6,9.923327485419192,2008.0,,8.0
EM28,Motorola,Class 10,90.0,4.572,94.0,49.5,17.0,9.878050912728536,2008.0,,8.0
EM25,Motorola,No,90.0,4.572,101.0,46.0,13.9,9.60917873814198,2008.0,,8.0
PEBL VU20,Motorola,Class 12,103.0,5.588000000000001,100.0,48.9,18.9,9.893301530860564,2008.0,,7.0
MOTOACTV W450,Motorola,No,99.0,,106.0,45.7,18.8,9.733015321685963,2008.0,,
VE75,Motorola,Class 10,137.0,6.604,112.0,51.0,20.0,9.733015321685963,2008.0,,7.0
ZN5,Motorola,Class 12,114.0,6.096,,,,9.893301530860564,2008.0,,6.0
A1210,Motorola,Class 10,125.0,7.111999999999999,102.0,53.8,20.5,10.14338321398982,2009.0,,4.0
A1600,Motorola,Class 10,128.0,6.096,98.9,53.5,19.6,9.862637357558794,2008.0,,6.0
A1890,Motorola,No,132.0,6.096,95.3,52.5,25.0,9.967226258835993,2008.0,,9.0
A1800,Motorola,No,132.0,6.096,95.3,52.5,25.0,9.967226258835993,2008.0,,6.0
A810,Motorola,Class 10,100.0,5.588000000000001,105.0,51.0,14.0,9.831307243802051,2008.0,,6.0
W388,Motorola,No,86.0,4.572,109.0,46.0,14.7,9.878050912728536,2008.0,,7.0
Z9,Motorola,Class 10,139.0,6.096,114.0,53.0,14.0,9.847057346091336,2008.0,,4.0
Z6w,Motorola,Class 12,110.0,5.08,105.0,45.0,17.3,9.893301530860564,2008.0,,2.0
Z6c,Motorola,No,105.0,5.08,107.0,46.0,16.0,9.862637357558794,2007.0,,12.0
W181,Motorola,No,80.0,4.064,110.0,45.0,15.0,9.733015321685963,2008.0,,2.0
W177,Motorola,No,82.0,4.064,113.8,42.9,14.0,,2008.0,,4.0
W161,Motorola,No,85.0,,114.0,43.0,14.0,,2008.0,,2.0
W270,Motorola,No,94.0,4.064,95.0,45.0,17.0,9.878050912728536,2008.0,,1.0
W230,Motorola,No,80.0,4.064,110.0,45.0,14.7,9.878050912728536,2008.0,,1.0
RIZR Z10,Motorola,Class 12,119.0,5.588000000000001,109.7,50.7,16.8,10.14338321398982,2007.0,,9.0
ROKR E8,Motorola,Class 12,100.0,5.08,115.0,53.0,10.6,9.923327485419192,2007.0,,9.0
W377,Motorola,No,95.0,4.572,99.0,45.0,18.6,,2007.0,,10.0
W213,Motorola,No,78.0,3.9370000000000003,108.0,44.0,14.9,,2007.0,,10.0
W180,Motorola,No,85.0,4.318,114.0,43.0,14.0,,2007.0,,10.0
W160,Motorola,No,85.0,,114.0,43.0,14.0,,2007.0,,10.0
U9,Motorola,Class 12,87.5,5.08,90.0,48.6,16.4,,2007.0,,10.0
V1100,Motorola,Class 10,115.0,,100.0,48.0,18.9,10.14338321398982,2007.0,,3.0
PEBL U3,Motorola,Class 10,105.0,4.826,87.5,49.0,22.2,9.815383295813538,2007.0,,9.0
RAZR2 V9,Motorola,Class 12,125.0,5.588000000000001,103.0,53.0,13.3,9.893301530860564,2007.0,,5.0
RAZR2 V8,Motorola,Class 12,117.0,5.588000000000001,103.0,53.0,11.9,9.590587049915035,2007.0,,5.0
ROKR W5,Motorola,Class 10,107.0,4.826,99.0,46.0,17.5,9.782998208920414,2007.0,,9.0
W490,Motorola,No,107.0,4.826,98.8,48.0,17.3,,2007.0,,9.0
W395,Motorola,No,97.0,,99.0,45.0,18.1,9.733015321685963,2007.0,,3.0
W380,Motorola,No,97.0,,99.0,45.0,18.2,9.733015321685963,2007.0,,3.0
W360,Motorola,No,98.0,4.064,113.0,47.0,11.9,9.733015321685963,2007.0,,3.0
W218,Motorola,No,78.0,4.064,109.0,45.0,15.0,9.733015321685963,2007.0,,3.0
RIZR Z8,Motorola,Class 10,112.0,5.588000000000001,109.0,50.0,15.0,10.00982861736811,2007.0,,2.0
KRZR K3,Motorola,Yes,110.0,5.08,103.0,42.3,16.3,9.831307243802051,2007.0,,2.0
SLVR L9,Motorola,Class 10,96.0,4.826,113.0,49.0,11.5,9.782998208920414,2007.0,,2.0
Q 9h,Motorola,"Class 12, 296 / 177.6 kbits",134.0,6.096,118.0,67.0,11.8,10.193525360501216,2007.0,,2.0
Q8,Motorola,Class 10,115.0,6.096,116.0,64.0,11.5,10.193525360501216,2005.0,,7.0
W510,Motorola,Class 12,107.0,4.826,99.0,46.0,17.5,9.782998208920414,2007.0,,2.0
W215,Motorola,No,78.0,,108.0,44.0,14.9,9.733015321685963,2007.0,,2.0
W205,Motorola,No,78.0,,108.0,44.0,14.9,9.733015321685963,2007.0,,2.0
ROKR Z6,Motorola,Class 12,105.0,5.3340000000000005,105.0,45.0,16.2,9.493855449240822,2007.0,,1.0
ROKR E6,Motorola,Class 10,121.0,6.096,111.0,51.5,14.5,9.967226258835993,2006.0,,12.0
SLVR L7e,Motorola,Class 10,96.0,4.826,113.0,49.0,11.5,9.782998208920414,2006.0,,10.0
RAZR maxx V6,Motorola,Class 10,105.0,5.588000000000001,104.0,53.0,15.0,9.878050912728536,2006.0,,7.0
RAZR V3xx,Motorola,Class 10,107.0,5.588000000000001,103.0,53.0,15.0,9.878050912728536,2006.0,,7.0
RIZR Z3,Motorola,Yes,115.0,4.826,106.0,46.0,16.0,9.493855449240822,2006.0,,7.0
KRZR K1,Motorola,Class 12,102.0,4.826,103.0,42.0,16.0,9.453270634010623,2006.0,,7.0
W209,Motorola,No,78.0,4.064,108.0,44.0,14.9,,2007.0,,
W375,Motorola,No,88.0,4.572,99.0,45.0,18.6,9.733015321685963,2006.0,,6.0
W208,Motorola,No,78.0,4.064,108.0,44.0,14.9,9.733015321685963,2006.0,,6.0
MOTOFONE F3,Motorola,No,70.0,5.588000000000001,114.0,47.0,9.0,9.64565843240871,2006.0,,6.0
W220,Motorola,No,93.0,4.064,95.0,46.0,16.7,9.782998208920414,2006.0,,2.0
V195,Motorola,No,100.0,,91.0,47.0,23.0,9.967226258835993,2006.0,,2.0
V191,Motorola,No,98.0,,91.5,44.5,23.8,,2006.0,,2.0
ROKR E2,Motorola,Class 6,107.0,5.08,106.0,49.5,18.0,9.733015321685963,2006.0,,1.0
RAZR V3i,Motorola,No,100.0,5.588000000000001,98.0,53.0,13.9,9.473705749619416,2005.0,,11.0
ROKR E1,Motorola,No,107.0,4.826,108.0,46.0,20.5,9.698704666770345,2005.0,,9.0
A1200,Motorola,No,122.0,6.096,95.7,51.7,21.5,9.733015321685963,2005.0,,12.0
A728,Motorola,No,120.0,,101.0,53.0,21.0,,2005.0,,7.0
A732,Motorola,No,95.0,4.572,88.0,43.0,21.8,,2005.0,,7.0
V3x,Motorola,No,125.0,5.588000000000001,99.0,55.0,20.0,9.715961990255144,2005.0,,2.0
E1070,Motorola,No,129.0,5.08,96.0,50.0,23.5,10.14338321398982,2005.0,,11.0
E770,Motorola,No,115.0,4.826,111.0,46.0,20.7,9.995767150877802,2005.0,,11.0
SLVR L7,Motorola,No,96.0,4.826,113.0,49.0,11.5,9.681238411777805,2005.0,,2.0
PEBL U6,Motorola,No,110.0,4.572,86.5,49.0,20.0,9.681238411777805,2005.0,,2.0
V1050,Motorola,No,136.0,5.588000000000001,94.0,49.0,27.0,9.681238411777805,2005.0,,2.0
C261,Motorola,No,91.0,,109.9,49.9,14.9,9.681238411777805,2005.0,,8.0
C257,Motorola,No,91.0,,109.9,49.9,14.9,9.681238411777805,2005.0,,8.0
C139,Motorola,No,85.0,,100.6,45.6,21.8,9.847057346091336,2005.0,,8.0
C123,Motorola,No,86.0,,101.0,45.0,21.0,9.847057346091336,2006.0,,8.0
C118,Motorola,No,86.0,,101.3,45.7,21.5,9.847057346091336,2005.0,,8.0
C117,Motorola,No,84.0,,107.0,45.0,19.5,,2005.0,,8.0
C113a,Motorola,No,86.0,,101.3,45.7,21.5,9.847057346091336,2005.0,,8.0
C113,Motorola,No,86.0,,101.0,45.7,21.5,9.847057346091336,2005.0,,8.0
C390,Motorola,No,91.0,,107.0,44.0,20.9,9.681238411777805,2004.0,,11.0
V557,Motorola,Yes,95.0,,87.0,47.0,23.0,9.453270634010623,2005.0,,2.0
V361,Motorola,Yes,104.0,4.826,90.0,47.0,24.0,9.663558104217273,2005.0,,2.0
V360,Motorola,Class 10,104.0,4.826,90.0,47.0,24.0,,2005.0,,2.0
L6,Motorola,No,86.0,5.08,113.0,49.0,10.9,9.681238411777805,2005.0,,2.0
L2,Motorola,No,86.0,4.572,113.0,49.0,11.0,9.681238411777805,2005.0,,2.0
V235,Motorola,Class 10,102.0,,85.9,46.8,24.7,,2005.0,,2.0
V230,Motorola,Yes,96.0,,86.3,47.0,24.4,9.663558104217273,2005.0,,2.0
E378i,Motorola,No,102.0,,111.0,47.0,22.0,9.681238411777805,2005.0,,2.0
V635,Motorola,Class 4,124.0,4.826,89.0,49.0,25.0,,2004.0,,11.0
A668,Motorola,No,90.0,,92.0,44.0,23.0,9.663558104217273,2004.0,,11.0
V980,Motorola,No,137.0,4.826,94.0,49.0,27.0,9.681238411777805,2004.0,,8.0
V535,Motorola,No,122.0,,89.0,49.0,25.0,9.681238411777805,2004.0,,8.0
V547,Motorola,Yes,114.0,,89.0,49.0,24.6,9.681238411777805,2004.0,,8.0
E375,Motorola,No,102.0,,111.0,47.0,22.0,,2004.0,,11.0
RAZR V3,Motorola,No,95.0,5.588000000000001,98.0,53.0,13.9,9.411510988012072,2004.0,,8.0
Droid Bionic Targa,Motorola,No,,11.43,,,,10.773963368433558,,,
Droid XTreme,Motorola,Yes,,10.414,,,,,,,
V975,Motorola,No,137.0,4.826,94.0,49.0,27.0,9.862637357558794,2004.0,,8.0
V620,Motorola,No,115.0,,88.0,48.0,24.0,9.60917873814198,2004.0,,8.0
E680,Motorola,No,133.0,6.35,109.0,53.8,20.5,9.60917873814198,2004.0,,2.0
C650,Motorola,No,85.0,,103.0,44.0,20.0,9.64565843240871,2004.0,,2.0
V226,Motorola,No,103.0,,83.5,44.0,25.0,,2004.0,,11.0
V188,Motorola,No,80.0,,86.0,45.2,22.9,9.698704666770345,2004.0,,11.0
V171,Motorola,No,83.0,,106.0,44.0,23.0,9.847057346091336,2004.0,,11.0
C155,Motorola,No,80.0,,104.0,49.0,24.0,9.847057346091336,2004.0,,8.0
C116,Motorola,No,81.0,,98.0,45.0,21.0,9.862637357558794,2004.0,,8.0
C115,Motorola,No,81.0,,98.0,45.0,21.0,9.749869427396844,2004.0,,8.0
MPx220,Motorola,No,110.0,5.08,100.0,48.0,24.3,9.967226258835993,2004.0,,2.0
V1000,Motorola,No,91.0,5.588000000000001,,,,,2004.0,,2.0
E1000,Motorola,No,140.0,5.842,114.0,52.0,23.0,9.681238411777805,2004.0,,2.0
A1000,Motorola,No,160.0,7.366,116.0,57.5,20.0,10.644757592516257,2004.0,,2.0
A768i,Motorola,No,120.0,,100.0,53.0,21.0,9.60917873814198,2004.0,,2.0
C380/C385,Motorola,No,80.0,,107.0,44.0,20.9,9.64565843240871,2004.0,,2.0
V80,Motorola,No,108.0,,99.0,45.0,23.0,9.681238411777805,2003.0,,11.0
C289,Motorola,No,89.0,,105.0,41.0,18.0,9.079484783826816,2003.0,,2.0
C205,Motorola,No,84.0,,105.0,44.0,20.0,9.453270634010623,2004.0,,2.0
V400p,Motorola,No,123.0,,89.0,49.0,24.8,9.453270634010623,2004.0,,2.0
V220,Motorola,No,100.0,,85.5,44.0,24.0,9.749869427396844,2003.0,,11.0
V180,Motorola,No,92.0,,86.0,45.0,25.0,9.749869427396844,2004.0,,2.0
V750,Motorola,No,110.0,,94.0,49.0,27.0,,2003.0,,8.0
MPx200,Motorola,No,118.0,5.588000000000001,89.0,48.0,27.0,9.749869427396844,2003.0,,8.0
V525,Motorola,No,114.0,,89.0,49.0,24.8,9.453270634010623,2003.0,,8.0
V501,Motorola,No,113.0,,89.0,46.0,23.6,,2004.0,,2.0
V500,Motorola,No,123.0,,89.0,49.0,24.8,9.346513733165635,2003.0,,8.0
V303,Motorola,No,123.0,,89.0,49.0,25.3,9.60917873814198,2003.0,,8.0
V300,Motorola,No,122.0,,89.0,49.0,24.8,9.453270634010623,2003.0,,8.0
V600,Motorola,No,115.0,,88.0,48.0,24.0,9.453270634010623,2003.0,,10.0
V150,Motorola,No,75.0,,82.0,43.0,20.0,,2003.0,,11.0
C550,Motorola,No,94.0,,98.0,43.0,19.0,,2003.0,,11.0
C450,Motorola,No,85.0,,98.0,43.0,17.0,9.231221180711186,2003.0,,11.0
C250,Motorola,No,80.0,,101.0,42.0,19.0,9.552669097514272,2003.0,,5.0
C200,Motorola,No,84.0,,105.0,44.0,20.0,9.453270634010623,2003.0,,8.0
A760,Motorola,No,120.0,,100.0,53.0,21.0,9.552669097514272,2003.0,,
V295,Motorola,No,97.0,,87.0,47.0,22.0,,2003.0,,8.0
V291,Motorola,No,97.0,,87.0,47.0,22.4,9.453270634010623,2003.0,,8.0
V290,Motorola,No,97.0,,87.0,47.0,22.0,,2003.0,,8.0
A388c,Motorola,No,138.0,,98.0,58.0,24.0,,2003.0,,5.0
T190,Motorola,No,99.0,,106.0,40.0,16.0,9.105908508571158,2002.0,,9.0
E380,Motorola,No,85.0,,115.0,44.0,21.0,9.231221180711186,2003.0,,
E365,Motorola,No,93.0,,107.0,45.0,20.0,9.552669097514272,2003.0,,5.0
E360,Motorola,No,85.0,,115.0,44.0,20.0,9.231221180711186,2002.0,,10.0
V66i,Motorola,No,79.0,,84.0,44.0,21.0,8.968666793195208,2001.0,,
Timeport 260,Motorola,No,108.0,,125.0,49.0,24.0,8.968666793195208,2002.0,,
Timeport 250,Motorola,No,97.0,,130.0,46.0,23.0,9.231221180711186,2001.0,,
Talkabout T192,Motorola,No,117.0,,120.0,46.0,23.0,,2001.0,,
Talkabout T191,Motorola,No,80.0,,106.0,40.0,15.0,,2001.0,,
Accompli 009,Motorola,No,,,92.0,72.0,27.0,9.231221180711186,2001.0,,
V66,Motorola,No,79.0,,84.0,44.0,21.0,8.968666793195208,2001.0,,
V50,Motorola,No,83.0,,83.0,44.0,25.0,9.231221180711186,2000.0,,
T180,Motorola,No,140.0,,130.0,47.0,27.0,9.453270634010623,2000.0,,
A6188,Motorola,No,137.0,,98.0,60.0,29.0,8.968666793195208,2000.0,,
v8088,Motorola,No,79.0,,82.0,43.0,26.0,8.968666793195208,2000.0,,8.0
Talkabout T2288,Motorola,No,140.0,,130.0,47.0,27.0,,2000.0,,
V2288,Motorola,No,150.0,,137.0,50.0,23.0,9.453270634010623,2000.0,,
